SAA5020,"4,38 EUR",I.C.,dodaj
SAA5030,"3,72 EUR",I.C.,dodaj
SAA5041,"6,37 EUR",I.C.,dodaj
SAA5051,"3,98 EUR",I.C.,dodaj
SAA5230,"7,70 EUR",I.C.,dodaj
SAA5231,"3,72 EUR",I.C.,dodaj
SAA5235,"5,97 EUR",I.C.,dodaj
SAA5240,"7,30 EUR",I.C.,dodaj
SAA5241,"12,74 EUR",I.C.,dodaj
SAA5243P/E,"5,97 EUR",I.C.,dodaj
SAA5243P/H,"14,60 EUR",I.C.,dodaj
SAA5244AP/A,"5,84 EUR",I.C.,nedostupno
SAA5246AP/E,"6,24 EUR",I.C.,dodaj
SAA5246P/E,"8,89 EUR",I.C.,dodaj
SAA5246P/H,"6,37 EUR",I.C.,dodaj
SAA5248ZP,"5,84 EUR",I.C.,dodaj
SAA5254P/E,"19,38 EUR",I.C.,dodaj
SAA5264PS/M3/0104,"29,60 EUR",I.C.,dodaj
SAA5281P/E,"15,66 EUR",I.C.,dodaj
SAA5281ZP/E,"15,26 EUR",I.C.,dodaj
SAA5288/014(024),"19,38 EUR",I.C.,dodaj
SAA5290ZP/014=007,"24,69 EUR",I.C.,dodaj
SAA5290ZP/029=044,"41,14 EUR",I.C.,nedostupno
SAA5290ZP/033,"18,98 EUR",I.C.,dodaj
"SAA5290ZP/044=041,042","18,18 EUR",I.C.,dodaj
SAA5290ZP/052,"29,86 EUR",I.C.,dodaj
SAA5290ZP/054*,"11,28 EUR",I.C.,dodaj
SAA5290ZP/060,"35,04 EUR",I.C.,nedostupno
SAA5290ZP/064,"18,05 EUR",I.C.,dodaj
SAA5290ZP/065,"21,50 EUR",I.C.,dodaj
SAA5290ZP/072=126=039,"36,50 EUR",I.C.,nedostupno
SAA5290ZP/075,"48,44 EUR",I.C.,nedostupno
SAA5290ZP/082,"23,23 EUR",I.C.,dodaj
SAA5290ZP/116,"36,50 EUR",I.C.,dodaj
SAA5290ZP/126=072,"45,39 EUR",I.C.,nedostupno
SAA5291PS/136,"15,26 EUR",I.C.,dodaj
SAA5291PS015=008,"42,47 EUR",I.C.,nedostupno
SAA5291PS032**,"12,48 EUR",I.C.,dodaj
SAA5291PS098=097=110,"28,54 EUR",I.C.,nedostupno
SAA5291PS110,"19,38 EUR",I.C.,dodaj
SAA5296PS/217=095,"29,73 EUR",I.C.,nedostupno
SAA5297PS214,"26,15 EUR",I.C.,dodaj
SAA5297PS243,"36,50 EUR",I.C.,dodaj
SAA5497PS074=232=263,"0,00 EUR",,nedostupno
SAA5497PS232,"26,41 EUR",I.C.,nedostupno
SAA5497PS234=243=040,"37,83 EUR",I.C.,nedostupno
SAA5497PS263,"18,18 EUR",I.C.,dodaj
SAA5498PS016/028,"36,50 EUR",I.C.,dodaj
SAA5498PS041,"32,25 EUR",I.C.,dodaj
SAA5498PS-079=203,"25,75 EUR",I.C.,dodaj
SAA5498ZP014**,"12,60 EUR",I.C.,dodaj
SAA5531PS/M4/0263=,"29,86 EUR",SAA5532PS/M3,nedostupno
SAA5532PS/M3,"29,86 EUR",I.C.,nedostupno
SAA5542PS/M4,"21,77 EUR",I.C.,nedostupno
SAA5553PS/M3/0143,"33,05 EUR",I.C.,nedostupno
SAA5560PS/M3,"18,05 EUR",I.C.,dodaj
SAA5563PS/M3,"21,77 EUR",I.C.,nedostupno
SAA5564PS/M3/0010=008=009,"31,19 EUR",I.C.,nedostupno
SAA5564PS/M3/0012,"19,38 EUR",I.C.,dodaj
SAA5564PS/M3/0182,"52,16 EUR",I.C.,nedostupno
SAA5665HL/M1/1402,"24,82 EUR",I.C.,dodaj
SAA6579,"4,78 EUR",I.C.,nedostupno
SAA7010,"9,03 EUR",I.C.,dodaj
SAA7030,"9,03 EUR",I.C.,dodaj
SAA7210,"11,41 EUR",I.C.,dodaj
SAA7220,"3,45 EUR",I.C.,nedostupno
SAA7280,"7,70 EUR",I.C.,dodaj
SAA7282,"6,11 EUR",I.C.,dodaj
SAA7321,"21,77 EUR",I.C.,nedostupno
SAA7341GP,"9,03 EUR",I.C.,dodaj
SAA7350,"7,57 EUR",I.C.,nedostupno
SAA9042P/A,"23,49 EUR",I.C.,dodaj
SAA9050,"4,38 EUR",I.C.,dodaj
SAA9057,"2,39 EUR",I.C.,dodaj
SAA9058,"9,03 EUR",I.C.,dodaj
SAB0600,"15,26 EUR",I.C.,nedostupno
SAB1009,"5,04 EUR",I.C.,dodaj
SAB1016,"5,84 EUR",I.C.,dodaj
SAB1018,"12,74 EUR",I.C.,dodaj
SAB1046,"4,25 EUR",I.C.,dodaj
SAB1047,"9,16 EUR",I.C.,dodaj
SAB2013,"11,55 EUR",I.C.,dodaj
SAB2015,"4,65 EUR",I.C.,dodaj
SAB2022,"6,37 EUR",I.C.,dodaj
SAB2024,"7,57 EUR",I.C.,dodaj
SAB3012,"16,72 EUR",I.C.,dodaj
SAB3013,"12,48 EUR",I.C.,dodaj
SAB3021,"3,98 EUR",I.C.,dodaj
SAB3023,"10,35 EUR",I.C.,dodaj
SAB3024,"17,52 EUR",I.C.,dodaj
SAB3034,"10,35 EUR",I.C.,dodaj
SAB3035,"5,84 EUR",I.C.,dodaj
SAB3036,"10,35 EUR",I.C.,dodaj
SAB3037,"12,48 EUR",I.C.,dodaj
SAB3042,"5,04 EUR",I.C.,dodaj
SAB3044,"5,97 EUR",I.C.,dodaj
SAB3209,"2,39 EUR",I.C.,dodaj
SAB3210,"2,92 EUR",I.C.,dodaj
SAB6456,"6,37 EUR",I.C.,nedostupno
SAB8031,"5,57 EUR",I.C.,dodaj
SAB8032=P80C32,"6,37 EUR",I.C.,nedostupno
SAB8048,"5,84 EUR",I.C.,dodaj
SAB8052,"5,04 EUR",I.C.,dodaj
SAB80C535 PLCC*,"48,97 EUR",I.C.,dodaj
SAB-C502-L20N,"32,92 EUR",I.C.,dodaj
SAD1009,"5,84 EUR",I.C.,dodaj
SAE800,"4,51 EUR",I.C.,nedostupno
SAF1032,"12,74 EUR",I.C.,dodaj
SAF1039,"2,92 EUR",I.C.,dodaj
SAF1092,"3,32 EUR",I.C.,dodaj
SAF1135,"2,39 EUR",I.C.,dodaj
SAK215*,"16,19 EUR",I.C.,nedostupno
SANYO-002,"9,82 EUR",I.C.,dodaj
SANYO-003,"11,15 EUR",I.C.,dodaj
SAS560,"1,86 EUR",I.C.,dodaj
SAS570,"2,46 EUR",I.C.,dodaj
SAS580,"1,59 EUR",I.C.,nedostupno
SAS590,"2,46 EUR",I.C.,nedostupno
SAS660,"2,46 EUR",I.C.,dodaj
SAS6600,"1,99 EUR",I.C.,dodaj
SAS6700,"2,46 EUR",I.C.,dodaj
SBXM001,"21,90 EUR",MODUL JVC,nedostupno
SBXM002,"21,90 EUR",MODUL JVC,nedostupno
SBXM008(JVCCS2190,"21,90 EUR",MODUL JVC,dodaj
SC1565I5M2 TO 263-5,"9,16 EUR","I.C. REG 2,5V 1,5A",dodaj
SC2595CT  SMD8,"3,98 EUR",I.C.,dodaj
SCY99102BDR2G,"1,59 EUR",POWER COREC.,dodaj
SD3143N,"9,82 EUR",I.C.,dodaj
SD3624,"9,82 EUR",I.C.,dodaj
SD4841P DIL,"5,71 EUR",I.C.,nedostupno
SD4844P,"7,17 EUR",I.C.,dodaj
SDA2001,"3,98 EUR",I.C.,dodaj
SDA2002,"2,92 EUR",I.C.,dodaj
SDA2003,"4,65 EUR",I.C.,dodaj
SDA2006,"11,68 EUR",I.C.,dodaj
SDA2008,"3,32 EUR",I.C.,dodaj
SDA2010A001,"7,96 EUR",I.C.,dodaj
SDA2010A002,"7,96 EUR",I.C.,dodaj
SDA2010A006,"9,29 EUR",I.C.,dodaj
SDA2010A010,"7,17 EUR",I.C.,dodaj
SDA2010A012,"7,17 EUR",I.C.,dodaj
SDA2010A014,"7,17 EUR",I.C.,dodaj
SDA2010A020,"7,96 EUR",I.C.,dodaj
SDA2010A022*,"6,97 EUR",I.C.,dodaj
SDA2010A024,"11,28 EUR",I.C.,dodaj
SDA2010A025,"7,17 EUR",I.C.,dodaj
SDA2011A005,"7,17 EUR",I.C. (=A003),dodaj
SDA2011A007,"7,96 EUR",I.C.,dodaj
SDA20160-521,"8,63 EUR",I.C.,dodaj
SDA2023A002=502,"16,99 EUR",I.C.,nedostupno
SDA2023A003,"10,62 EUR",I.C.,dodaj
SDA2023A502,"17,52 EUR",I.C.,dodaj
SDA2023A503,"7,17 EUR",I.C.,dodaj
SDA2030A009,"7,17 EUR",I.C.,dodaj
SDA2040A006,"10,62 EUR",I.C.,dodaj
SDA2044A002,"9,03 EUR",I.C.,dodaj
SDA20560B512,"21,50 EUR",I.C.,nedostupno
SDA20561A003=503,"8,63 EUR",I.C.,dodaj
SDA20561A004,"8,63 EUR",I.C.,dodaj
SDA20561A005=004=504,"32,52 EUR",I.C.,nedostupno
SDA20561A015=515,"26,15 EUR",I.C.,nedostupno
SDA20561A515,"37,83 EUR",I.C.,nedostupno
SDA20561A535,"8,63 EUR",I.C.,dodaj
SDA20561A539,"8,63 EUR",I.C.,dodaj
SDA20561B547,"10,62 EUR",I.C.,dodaj
SDA20562A007,"8,63 EUR",I.C.,dodaj
SDA20562A503,"8,63 EUR",I.C.,dodaj
SDA20562A505,"9,29 EUR","I.C. (=001,005)",dodaj
SDA20562A506,"11,28 EUR",I.C.(=006),nedostupno
SDA20563A504,"11,28 EUR",I.C.,dodaj
SDA20563A508,"11,28 EUR",I.C.,dodaj
SDA20563A509*,"7,96 EUR",I.C.,dodaj
SDA20563A510*,"11,28 EUR",I.C.,dodaj
SDA20563A511,"11,28 EUR",I.C.,dodaj
SDA20563A512,"10,62 EUR",I.C.,dodaj
SDA20563A518,"31,19 EUR",I.C.,nedostupno
SDA2080A002,"9,29 EUR",I.C.,dodaj
SDA2080A034=A031,"11,28 EUR",I.C.,nedostupno
SDA2083A006,"11,28 EUR",I.C.,dodaj
SDA2083A014=514,"35,44 EUR",I.C.,nedostupno
SDA2083A015=A005=010,"11,28 EUR",I.C.,nedostupno
SDA2083A523,"9,03 EUR",I.C.,dodaj
SDA2083B524,"8,63 EUR",I.C.,dodaj
SDA2084A007=A002,"12,87 EUR",I.C.,dodaj
SDA2087,"11,95 EUR",I.C.,dodaj
SDA2112-2,"3,85 EUR",I.C.,dodaj
SDA2116,"12,74 EUR",I.C.,dodaj
SDA2120,"1,99 EUR",I.C.,dodaj
SDA2121,"5,31 EUR",I.C.,dodaj
SDA2131,"5,84 EUR",I.C.,dodaj
SDA2208-3,"4,25 EUR",I.C.,dodaj
SDA2218,"7,70 EUR",I.C.,dodaj
SDA2506-5,"5,57 EUR",I.C.,dodaj
SDA2516,"2,65 EUR","I.C. (=2216, 7.NOGICA NE LEMIT...",dodaj
SDA2526-5,"1,99 EUR",I.C.,dodaj
SDA2546-5,"5,04 EUR",I.C.,dodaj
SDA2586,"3,72 EUR",I.C.,dodaj
SDA3002,"7,30 EUR",I.C.,dodaj
SDA30161,"12,48 EUR",I.C.,dodaj
SDA30162,"12,87 EUR",I.C.,dodaj
SDA3202-2 (TSA),"5,97 EUR",I.C.,dodaj
SDA3202-2X,"5,04 EUR",I.C.,dodaj
SDA3202-3,"4,51 EUR",I.C.,nedostupno
SDA3205,"7,30 EUR",I.C.,dodaj
SDA3212,"5,84 EUR",I.C.,dodaj
SDA3302,"6,44 EUR",I.C.,dodaj
SDA3412,"5,91 EUR",I.C.,dodaj
SDA3526,"6,24 EUR",I.C.,dodaj
SDA3546,"11,15 EUR",I.C.,dodaj
SDA3586,"10,35 EUR",I.C.,dodaj
SDA4212,"5,84 EUR",I.C.,nedostupno
SDA5222-2*,"11,15 EUR",I.C.,dodaj
SDA5243-2,"4,25 EUR",I.C.,dodaj
SDA5248,"12,87 EUR",I.C.,dodaj
SDA5250M C5,"12,87 EUR",I.C.,dodaj
SDA5251A004,"36,50 EUR",I.C.,nedostupno
SDA5252-2/G101*,"18,98 EUR",I.C.,dodaj
SDA5252-2-G003=002,"18,98 EUR",I.C.,dodaj
"SDA5252A003=001,002","19,51 EUR",I.C.,dodaj
SDA5252A005,"21,77 EUR",I.C.,nedostupno
SDA5252A013,"12,48 EUR",I.C.,dodaj
SDA5252A015,"14,60 EUR",I.C.,dodaj
SDA5252A016,"14,60 EUR",I.C.,dodaj
SDA5252A101,"24,82 EUR",I.C.,nedostupno
SDA5252A201,"14,60 EUR",I.C.,nedostupno
SDA5254A004,"16,72 EUR",I.C.,dodaj
SDA5254A025/015,"16,72 EUR",I.C.,dodaj
SDA5254V11/V31/V32=008,"51,10 EUR",=SDA5254A-025/015,nedostupno
SDA5255A035,"10,62 EUR",I.C.,dodaj
SDA5255A037,"24,82 EUR",I.C.,nedostupno
SDA5255A049=045,"24,82 EUR",I.C.,nedostupno
SDA5255B002,"30,13 EUR",I.C.,nedostupno
SDA5255B003,"32,52 EUR",I.C.,nedostupno
SDA5256C-G001/002,"19,51 EUR",I.C.,dodaj
SDA5257-2 D201,"18,98 EUR",I.C.,dodaj
SDA5257-2/G202,"31,19 EUR",I.C.,nedostupno
SDA5257-2/G204,"19,51 EUR",I.C.,nedostupno
SDA5257-2/G211,"19,51 EUR",I.C.,dodaj
SDA5257-2/G212,"17,92 EUR",I.C.,dodaj
SDA5257C-G101*,"19,51 EUR",I.C.,dodaj
SDA5257-G214=G202,"0,00 EUR",,nedostupno
SDA5273P SMD,"12,48 EUR",I.C.,dodaj
SDA5273S,"19,38 EUR",I.C.,nedostupno
SDA5273SMD=IX1584,"0,00 EUR",,nedostupno
SDA5275P B12,"16,72 EUR",I.C,dodaj
SDA5296PS217=095,"45,79 EUR",I.C.,nedostupno
SDA5450C-47,"28,54 EUR",I.C.,nedostupno
SDA5450C-48GE,"28,54 EUR",I.C.,dodaj
SDA5450-C59,"65,96 EUR",I.C.,nedostupno
SDA5535A044=049=051,"45,79 EUR",I.C,nedostupno
SDA5535A070,"18,98 EUR",I.C.,dodaj
SDA5535A071=061=062,"18,98 EUR",I.C.,dodaj
SDA555 XFL-A14,"12,87 EUR",I.C.(SDA5555),nedostupno
SDA555 XFL-A14=A37,"25,75 EUR",=SDA5555A-026(004),nedostupno
SDA5552A005=006,"16,72 EUR",I.C.,dodaj
SDA5553A009=SDA555XFL,"31,19 EUR",A14-IC GORENJE,nedostupno
SDA5553A010/015=A004*,"37,83 EUR",I.C.,nedostupno
SDA5555A015,"12,87 EUR",I.C.,dodaj
SDA5555A028=035=041*,"12,48 EUR",I.C.,nedostupno
SDA5555A-061,"8,89 EUR",I.C.,dodaj
SDA5555-V1.0 FT,"12,87 EUR",I.C.,dodaj
SDA5640,"2,65 EUR",I.C.,dodaj
SDA5642,"2,92 EUR",I.C.,dodaj
SDA5649,"2,65 EUR",I.C.,dodaj
SDA5650,"10,62 EUR",I.C.,dodaj
SDA9064,"8,49 EUR",I.C.,dodaj
SDA9087,"14,60 EUR",I.C.,dodaj
SDA9088-2,"11,15 EUR",I.C.,dodaj
SDA9205-2,"22,03 EUR",I.C,nedostupno
SDA9220 SMD,"12,87 EUR",I.C.,dodaj
SDA9280,"26,15 EUR",I.C.,nedostupno
SDA9290-5 SMD,"24,42 EUR",I.C.,nedostupno
SDA9361A31 SMD,"14,60 EUR",I.C.,nedostupno
SDA9488,"28,80 EUR",I.C.,nedostupno
SDH209,"4,51 EUR",I.C.,dodaj
SDH209B,"5,71 EUR",I.C.,nedostupno
SE005,"1,99 EUR",I.C.,dodaj
SE013,"11,15 EUR",I.C.,dodaj
SE024,"3,45 EUR",I.C.,dodaj
SE110,"1,99 EUR",I.C.,dodaj
SE115,"2,92 EUR",I.C.,dodaj
SE120,"2,12 EUR",I.C.,dodaj
SE125,"3,32 EUR",I.C.,dodaj
SE130,"2,39 EUR",I.C.,dodaj
SE135,"2,39 EUR",I.C.,dodaj
SE140,"2,39 EUR",I.C.,dodaj
SE7889,"19,38 EUR","I,C.",dodaj
SEM2005 SMD,"3,05 EUR",I.C.,dodaj
SEM2106  SOP24,"11,55 EUR",I.C.,dodaj
SEM3040 SMD,"7,96 EUR",I.C.,nedostupno
SEM5027A SMD16*,"19,51 EUR",I.C.,nedostupno
SFH6136   DIP,"1,29 EUR",I.C. OPTO,dodaj
SG2524 SMD,"4,25 EUR",I.C.,nedostupno
SG2525,"1,86 EUR",I.C.,dodaj
SG3524 SMD,"2,12 EUR",I.C.,dodaj
SG3524N,"1,19 EUR",I.C.,dodaj
SG3525,"4,30 EUR",I.C.,dodaj
SG3525 SMD*,"1,86 EUR",I.C.,nedostupno
SG3526,"5,71 EUR",I.C.,nedostupno
SG3644   DIL8,"9,82 EUR","I,C.",nedostupno
SG6105,"3,98 EUR",I.C.,dodaj
SG6742MR SMD,"2,12 EUR",I.C.,dodaj
SG6841D,"3,58 EUR",I.C.,nedostupno
SG6841S SMD,"4,91 EUR",I.C.,nedostupno
SG6842,"2,65 EUR",I.C.,dodaj
SG6842S SMD,"4,25 EUR",I.C.,dodaj
SG6846 ALSZ* SMD,"9,95 EUR",I.C.,nedostupno
SG6848*,"2,52 EUR",I.C.,nedostupno
SG6961SZ SMD  8 PIN,"2,12 EUR",I.C.,nedostupno
SI1020G,"12,48 EUR",I.C.,nedostupno
SI1020H,"5,31 EUR",I.C.,nedostupno
SI1535,"31,19 EUR",I.C.,nedostupno
SI18751,"6,90 EUR",I.C.,dodaj
SI3050C,"3,32 EUR",I.C.,dodaj
SI3050CA,"3,98 EUR",I.C.,dodaj
SI3050R,"6,24 EUR",I.C.,dodaj
SI3052V,"3,58 EUR",I.C.,dodaj
SI3120,"4,51 EUR",I.C.,dodaj
SI3122V,"3,32 EUR",I.C.,dodaj
SI3132,"4,65 EUR",I.C.,dodaj
SI3150,"23,36 EUR",I.C.,dodaj
SI3865BDV   TSOP6,"2,39 EUR",I.C.,dodaj
SI7300,"11,15 EUR",I.C.,dodaj
SI8050SD SMD,"12,74 EUR",I.C.,dodaj
SI8100,"14,33 EUR",I.C.,dodaj
SI9241 AEYE3,"7,17 EUR",I.C.,dodaj
SI9243 SMD,"4,51 EUR",,dodaj
SI9910DJ  DIP8,"3,05 EUR",I.C.,nedostupno
SII9185CTU,"17,12 EUR",I.C.,dodaj
SIM131,"12,87 EUR",I.C.,dodaj
SIM135-2,"12,48 EUR",I.C.,nedostupno
SIM135-2A,"12,48 EUR",I.C.,dodaj
SK18752,"4,91 EUR",I.C.,dodaj
SK8050J,"2,65 EUR",I.C.,dodaj
SK8050S,"3,98 EUR",I.C.,dodaj
SL1430,"4,65 EUR",I.C.,dodaj
SL1432,"2,12 EUR",I.C.,dodaj
SL442,"11,41 EUR",I.C.,dodaj
SL443*,"19,11 EUR",I.C.,nedostupno
SL560CDP,"8,49 EUR",I.C.,dodaj
SLA1003,"7,17 EUR",I.C.,dodaj
SLA4501M,"17,52 EUR",I.C.,dodaj
SLA6023,"8,36 EUR",I.C.,dodaj
SLA7024M,"10,62 EUR",I.C.,dodaj
SLA7026M,"11,55 EUR",I.C.,nedostupno
SLA7029M,"9,16 EUR",I.C.,dodaj
SLB0587,"14,60 EUR",I.C.,nedostupno
SLC2013M  SOP26,"15,93 EUR",I.C.,nedostupno
SM111,"3,72 EUR",I.C.,dodaj
SM311,"5,57 EUR",I.C.,dodaj
SM559,"4,38 EUR",I.C.,dodaj
SM8002C,"4,91 EUR",I.C.,nedostupno
SM8013B,"3,58 EUR",I.C.,nedostupno
SMA4033,"9,69 EUR",I.C.,dodaj
SMA-Z1001,"8,89 EUR",I.C.,dodaj
SMM105,"21,90 EUR",I.C.,dodaj
SMR40200,"6,11 EUR",I.C.,nedostupno
SMX901,"12,48 EUR",I.C.,dodaj
SN16848,"5,97 EUR",I.C.,dodaj
SN16861,"2,12 EUR",I.C.,dodaj
SN16862,"6,37 EUR",I.C.,dodaj
SN16880,"9,03 EUR",I.C.,nedostupno
SN16885,"5,31 EUR",I.C.,dodaj
SN16889,"1,33 EUR",I.C.,dodaj
SN16966,"3,98 EUR",I.C.,dodaj
SN29722,"5,20 EUR",I.C.,dodaj
SN29733,"4,38 EUR",I.C.,dodaj
SN29764,"2,12 EUR",I.C.,dodaj
SN29767,"4,45 EUR",I.C.,nedostupno
SN29770,"10,46 EUR",I.C.,nedostupno
SN29772,"6,37 EUR",I.C.,dodaj
SN29773,"3,65 EUR",I.C.,dodaj
SN29791,"2,92 EUR",I.C.,dodaj
SN29799,"4,90 EUR",I.C.,dodaj
SN55461-63 DIP8,"3,05 EUR",I.C.,dodaj
SN65C1168NSR,"5,31 EUR",RS-422 Interface,dodaj
SN65HVD1781,"9,82 EUR",I.C.,nedostupno
SN65HVD230D,"7,30 EUR",I.C.,nedostupno
SN65HVD251D   SO8,"5,00 EUR",I.C.,nedostupno
SN65LBC180RSAT=SN75ALS180,"7,96 EUR",I.C.,dodaj
SN65LBC184D   SMD,"7,15 EUR",I.C.,dodaj
SN7400C,"2,39 EUR",I.C.,nedostupno
SN7400HC,"0,80 EUR",I.C.,dodaj
SN7400HC SMD,"0,53 EUR",I.C.,dodaj
SN7400HCT SMD,"0,53 EUR",I.C.,dodaj
SN7400LS,"1,00 EUR",I.C.,dodaj
SN7401LS,"0,53 EUR",I.C.,dodaj
SN7402HC,"0,80 EUR",I.C.,dodaj
SN7402HC D  SMD,"0,53 EUR",I.C.,dodaj
SN7402LS,"0,73 EUR",I.C.,dodaj
SN7403LS,"0,53 EUR",I.C.,dodaj
SN7404HC SMD,"0,53 EUR",I.C.,dodaj
SN7404HCT  DIP14,"0,70 EUR",I.C.,dodaj
SN7404LS,"0,80 EUR",I.C.,dodaj
SN7404S  DIP14,"2,39 EUR",I.C.,dodaj
SN7405LS,"1,20 EUR",I.C.,dodaj
SN7406LC SMD,"1,59 EUR",I.C.,dodaj
SN7406LS,"1,59 EUR",I.C.,dodaj
SN7407D  SMD14,"1,50 EUR",I.C.,dodaj
SN7407N,"1,33 EUR",I.C.,dodaj
SN7408ACT N  DIP14,"0,50 EUR",I.C.,dodaj
SN7408D.652  HCT SMD,"0,53 EUR",I.C.,dodaj
SN7408HC,"0,80 EUR",I.C.,dodaj
SN7408LS  DIL14,"0,80 EUR",I.C.,nedostupno
SN74107HCT DIP14,"2,52 EUR",I.C.,dodaj
SN74109LS,"0,93 EUR",I.C.,dodaj
SN7410LS,"0,93 EUR",I.C.,dodaj
SN74112LS,"1,06 EUR",I.C.,dodaj
SN74113LS  DIP,"0,80 EUR",I.C.,nedostupno
SN7411HC,"0,53 EUR",I.C.,dodaj
SN74121,"4,25 EUR",I.C.,dodaj
SN74122LS,"0,66 EUR",I.C.,dodaj
SN74123LS,"0,73 EUR",I.C.,dodaj
SN74123LS SMD,"1,06 EUR",I.C.,nedostupno
SN74125AHCT,"0,53 EUR",I.C.DIGITAL,dodaj
SN74125HCT,"0,53 EUR",I.C.,dodaj
SN74125HCT SMD,"0,62 EUR",I.C.,dodaj
SN74125LS,"0,80 EUR",I.C.,dodaj
SN74125M HCT,"1,29 EUR",I.C.,dodaj
SN74125VHCT PW  TSSOP14,"0,65 EUR",I.C.,dodaj
SN74126HCT,"0,53 EUR",I.C.,dodaj
SN74132HC,"0,93 EUR",I.C.,dodaj
SN74132HC SMD,"0,80 EUR",I.C.,dodaj
SN74136LS,"0,73 EUR",I.C.,dodaj
SN74138HC,"0,80 EUR",I.C.,nedostupno
SN74138HCT SMD,"0,53 EUR",I.C.,dodaj
SN74138LS,"0,93 EUR",I.C.,dodaj
SN74139D HC SMD,"0,53 EUR",I.C.,dodaj
SN74139LS,"0,93 EUR",I.C.,nedostupno
SN7413LS,"3,85 EUR",I.C.,nedostupno
SN74141,"7,50 EUR",I.C.,dodaj
SN74145LS,"1,59 EUR",I.C.,dodaj
SN74147HC,"0,80 EUR",I.C.,dodaj
SN74147LS*,"6,11 EUR",I.C.,dodaj
SN74148HC,"0,53 EUR",I.C.,dodaj
SN7414HC   DIL14,"1,19 EUR",I.C.,dodaj
SN7414HC  SMD,"0,53 EUR",I.C.,dodaj
SN7414HC D  SO14,"0,66 EUR",I.C.,dodaj
SN7414LS DIP,"0,80 EUR",Schmitt trigger,dodaj
SN7414LS DR SMD,"1,19 EUR",I.C.,dodaj
SN74150,"4,51 EUR",I.C.,dodaj
SN74151D SMD,"0,53 EUR",I.C.,dodaj
SN74151HC,"0,66 EUR",I.C.,dodaj
SN74153HC SMD,"0,53 EUR",I.C.,dodaj
SN74153HCT,"0,53 EUR",I.C.,dodaj
SN74153LS,"0,53 EUR",I.C.,dodaj
SN74154,"5,31 EUR",I.C.,dodaj
SN74154HC SMD,"1,06 EUR",I.C.,dodaj
SN74154LS,"2,65 EUR",I.C.,dodaj
SN74157DHCT SMD,"1,33 EUR",I.C.,dodaj
SN74157HCT,"1,06 EUR",I.C.,dodaj
SN74159,"3,72 EUR",I.C.,dodaj
SN7416,"0,53 EUR",I.C.,dodaj
SN74161HC,"0,93 EUR",I.C.,dodaj
SN74161LS,"0,93 EUR",I.C.,nedostupno
SN74163HC,"0,53 EUR",I.C.,dodaj
SN74164 SMD,"0,80 EUR",I.C.,nedostupno
SN74164HC,"0,60 EUR",I.C.,nedostupno
SN74164LS,"0,93 EUR",I.C.,dodaj
SN74165HC,"0,66 EUR",I.C.,nedostupno
SN74165HC SMD,"0,53 EUR",I.C.,dodaj
SN74165LS,"0,86 EUR",I.C.,dodaj
SN74166DIL,"1,19 EUR",I.C.,dodaj
SN74166HC SMD,"0,80 EUR",I.C.,dodaj
SN74174HCT,"0,53 EUR",I.C.,dodaj
SN74175HC,"0,53 EUR",I.C.,nedostupno
SN74175LS,"1,00 EUR",SN74175LS,dodaj
SN74182LS,"2,39 EUR",I.C.,dodaj
SN74191HC,"1,06 EUR",I.C.,dodaj
SN74191HC  SMD,"0,80 EUR",I.C.,dodaj
SN74192E HC,"1,86 EUR",I.C.,dodaj
SN74193HC  DIL,"0,60 EUR",I.C.,nedostupno
SN74193HC SMD,"0,66 EUR",I.C.,dodaj
SN74193LS=SN74192LS,"1,19 EUR",I.C.,dodaj
SN74194HC,"1,86 EUR",I.C.,dodaj
SN74194HC  SMD TSSOP14,"1,19 EUR",I.C.,dodaj
SN74194HC(M) SO16,"1,59 EUR",4bit hift register 2-6VDC,dodaj
SN74194LS,"0,80 EUR",I.C.,nedostupno
SN74196LS,"1,33 EUR",I.C.,dodaj
SN74198,"2,26 EUR",I.C.,dodaj
SN7420LS,"0,53 EUR",I.C.,dodaj
SN7421HC,"0,73 EUR",I.C.,nedostupno
SN74221HCT,"1,20 EUR",I.C.,nedostupno
SN74221LS,"0,66 EUR",I.C.,dodaj
SN7423,"1,99 EUR",I.C.,dodaj
SN74237HC,"0,73 EUR",I.C.,dodaj
SN74238HC SMD SO16,"0,93 EUR",I.C.,dodaj
SN74238HC SMD TSSOP16,"1,80 EUR",I.C.,dodaj
SN74240LS,"1,19 EUR",I.C.,dodaj
SN74241HC,"0,80 EUR",I.C.,dodaj
SN74241LS,"0,80 EUR",I.C.,dodaj
SN74244HC,"0,93 EUR",I.C.,dodaj
SN74244HCT SMD,"0,80 EUR",I.C.,dodaj
SN74245F DW SMD SO20,"1,33 EUR",DIGITAL BUS TRANSCEIVER,dodaj
SN74245HC,"0,53 EUR",I.C.,nedostupno
SN74245HC DW SMD,"0,80 EUR",I.C.,dodaj
SN74245HCT DW SMD,"0,80 EUR",,nedostupno
SN74245LS,"0,86 EUR",I.C.,dodaj
"SN74245LVC  APW,118","0,98 EUR",I.C.,dodaj
SN74251D HC SMD,"0,53 EUR",I.C.,dodaj
SN74251HC,"0,80 EUR",I.C.,dodaj
SN74253D HC  SMD16,"0,53 EUR",I.C.,dodaj
SN74257HC   DIL16,"0,80 EUR",I.C.,dodaj
SN74257HC SMD  TSSOP,"0,80 EUR",I.C.,dodaj
